crn,course,students_count,average_gpa,year,semester,professor
66493,58,174,3.93,2020,Spring,"Hobson, J"
70683,59,224,3.94,2020,Spring,"Guymon, R"
70684,59,187,2.09,2020,Spring,"Guymon, R"
70685,60,43,3.85,2020,Spring,"Lu, Z"
70686,60,169,3.09,2020,Spring,"Lu, Z"
69834,61,459,2.57,2020,Spring,"Guymon, R"
69836,61,211,2.85,2020,Spring,"Hobson, J"
69860,61,488,3.24,2020,Spring,"Guymon, R"
69861,61,302,2.26,2020,Spring,"Hobson, J"
10041,61,130,2.02,2020,Spring,
30447,61,148,3.3,2020,Spring,"Leiby, J"
30449,61,356,3.75,2020,Spring,"Brown, N"
52620,61,246,3.99,2020,Spring,"Reierson, T"
61750,61,499,2.74,2020,Spring,"Reierson, T"
39471,62,224,2.71,2020,Spring,"Chen, X"
30484,63,197,3.21,2020,Spring,"Gundersen, L"
30493,64,219,3.19,2020,Spring,"Lo, A"
30486,64,119,3.24,2020,Spring,"Batts, R"
30487,64,327,3.38,2020,Spring,"Batts, R"
30504,64,74,3.41,2020,Spring,"Burnett, M"
30505,64,76,3.42,2020,Spring,"Lo, A"
30494,64,253,3.48,2020,Spring,"Lo, A"
30507,64,66,3.6,2020,Spring,"Lo, A"
30513,64,410,3.64,2020,Spring,"Burnett, M"
30491,64,193,3.11,2020,Spring,"Chowdhury, M"
48873,64,385,2.75,2020,Spring,"Chowdhury, M"
30528,65,297,3.32,2020,Spring,"Gramig, B"
30541,65,487,3.25,2020,Spring,"Gramig, B"
30546,65,370,3.17,2020,Spring,"Gramig, B"
30555,65,121,3.6,2020,Spring,"Gramig, B"
30571,65,336,2.81,2020,Spring,"Gramig, B"
55458,66,230,3.56,2020,Spring,"Stoddard, P"
30577,67,266,3.63,2020,Spring,"Hubbs, J"
55447,68,434,3.48,2020,Spring,"Chung, H;Stoddard, P"
71275,68,235,3.73,2020,Spring,"Lemoine, C"
55444,68,187,3.76,2020,Spring,"Lemoine, C"
39440,69,182,2.94,2020,Spring,"Gundersen, C"
44225,70,361,3.44,2020,Spring,"Amadu, F"
44221,70,312,3.18,2020,Spring,"Amadu, F"
67437,71,260,3.89,2020,Spring,"Ando, A"
60578,72,204,3,2020,Spring,"Gundersen, L"
70716,73,211,2.1,2020,Spring,"Crost, B"
70717,74,262,2.74,2020,Spring,"Dall'Erba, S"
30581,75,198,2.87,2020,Spring,"Gundersen, C"
63866,76,164,3.75,2020,Spring,"Scholl, J"
10044,77,283,3.85,2020,Spring,
40107,77,113,2.91,2020,Spring,
10057,78,303,3.41,2020,Spring,
47262,79,360,2.76,2020,Spring,
61168,79,353,3.13,2020,Spring,
10174,79,102,2.81,2020,Spring,
44335,79,357,2.27,2020,Spring,
10085,79,439,2.89,2020,Spring,
10008,79,326,3.56,2020,Spring,
10019,79,31,3.03,2020,Spring,
10021,79,358,3.27,2020,Spring,
69944,79,132,2.8,2020,Spring,
71055,79,392,2.7,2020,Spring,
10346,79,305,2.52,2020,Spring,
69538,79,320,2.81,2020,Spring,"Brakke, A"
69540,79,32,3.1,2020,Spring,"Emmons, D;Melgarejo De Berry, A"
10367,79,62,3.52,2020,Spring,
10362,79,494,3.89,2020,Spring,
10474,79,331,3.03,2020,Spring,
10476,79,385,2.14,2020,Spring,
10440,79,34,2.53,2020,Spring,
10443,79,195,3.16,2020,Spring,
45186,79,499,3.2,2020,Spring,
69912,79,31,2.58,2020,Spring,
70979,79,55,2.3,2020,Spring,"Ginsburg, R;Lee, A"
67969,79,228,3.54,2020,Spring,
71277,79,41,2.07,2020,Spring,"Welton, A"
71046,79,221,3.51,2020,Spring,"Jacobs, R"
69702,79,66,3.23,2020,Spring,"Huang, W"
69696,79,346,3.68,2020,Spring,"Pak, Y"
69695,79,298,3.34,2020,Spring,"Pak, Y"
10045,79,215,2.78,2020,Spring,
10050,79,318,3.87,2020,Spring,
48601,79,413,3.86,2020,Spring,
45126,79,101,3.11,2020,Spring,
64063,79,280,3.19,2020,Spring,
10441,79,423,3.1,2020,Spring,
10445,79,447,2.78,2020,Spring,
66861,79,124,2.39,2020,Spring,
60658,79,450,2.94,2020,Spring,
10483,79,293,3.36,2020,Spring,
10488,79,227,2.8,2020,Spring,
21006,79,71,3.51,2020,Spring,"Deal, B"
35312,79,320,2.36,2020,Spring,"Hays, D"
42045,79,499,3.36,2020,Spring,"Layser, M"
10511,79,101,3.74,2020,Spring,
54333,79,53,3.98,2020,Spring,"Augustine, A"
10539,79,344,2.38,2020,Spring,
46522,79,457,3.58,2020,Spring,
10543,79,412,3.4,2020,Spring,
10547,79,290,2.98,2020,Spring,
34518,79,240,2.18,2020,Spring,"Ashworth, E;Collier, T;Johnson, D;Richards, W;Silva, R;Soderlind, J"
10559,79,285,2.98,2020,Spring,
10601,79,66,2.46,2020,Spring,
10566,79,420,2.65,2020,Spring,
10071,79,79,2.68,2020,Spring,
10076,79,222,2.83,2020,Spring,
68427,79,21,3.8,2020,Spring,
63105,79,198,2.51,2020,Spring,
66913,79,445,3.96,2020,Spring,
66936,79,62,3.54,2020,Spring,
66986,79,279,2.81,2020,Spring,
66989,79,498,3.73,2020,Spring,
10060,79,248,3.7,2020,Spring,
10081,79,305,3.07,2020,Spring,
10087,79,55,3.8,2020,Spring,
10211,79,311,3.17,2020,Spring,
61342,79,153,2.78,2020,Spring,"Jahnke, K"
69946,79,369,2.9,2020,Spring,"Switzky, R"
68480,79,301,3.74,2020,Spring,
68486,79,404,2.44,2020,Spring,"Gill, S"
10253,79,255,3.1,2020,Spring,
60378,79,118,3.5,2020,Spring,
70714,80,236,3.36,2020,Spring,"Anderson, P"
60459,81,275,3.57,2020,Spring,"Brazee, R"
60460,81,290,3.15,2020,Spring,"Brazee, R"
60461,81,167,2.77,2020,Spring,"Brazee, R"
68043,82,489,3.79,2020,Spring,"Ellison, B"
64483,83,52,3.8,2020,Spring,"Finnegan, A"
53546,84,302,3.53,2020,Spring,"Lin, Z"
53547,84,303,3.62,2020,Spring,"Funes Leal, V"
69674,84,186,3.78,2020,Spring,"Gatti, N"
10068,85,221,2.85,2020,Spring,
71084,85,114,3.31,2020,Spring,
10339,85,175,3.71,2020,Spring,
30588,86,246,3.56,2020,Spring,"Coppess, J"
40467,86,492,3.7,2020,Spring,"Coppess, J"
70335,87,48,3.78,2020,Spring,"Myers, E"
70337,87,385,2.41,2020,Spring,"Myers, E"
30592,88,358,3.3,2020,Spring,"Irwin, S;Li, J"
57692,89,44,3.65,2020,Spring,"Tremacoldi Rossi, P"
30593,90,44,3.76,2020,Spring,"Moss, L"
30594,90,334,3.98,2020,Spring,"Moss, L"
58953,91,200,3.47,2020,Spring,"Christiano De Sousa Monaco, H;Schnitkey, G"
58954,91,53,2.68,2020,Spring,"Christiano De Sousa Monaco, H;Schnitkey, G"
48493,92,456,2.39,2020,Spring,"Hauser, R;Karplus, L"
48494,92,120,2.09,2020,Spring,"Hauser, R;Karplus, L"
55460,93,475,3.57,2020,Spring,"Allen, S"
55461,93,499,3.87,2020,Spring,"Allen, S"
55323,94,423,3.58,2020,Spring,"Elmore, A;Sherrick, B"
49906,95,360,3.83,2020,Spring,"Elmore, A;Sherrick, B"
49907,95,114,2.73,2020,Spring,"Elmore, A;Sherrick, B"
52915,96,150,3.77,2020,Spring,"Xu, Y"
52916,96,411,3.46,2020,Spring,"Xu, Y"
49908,97,440,3.32,2020,Spring,"McNamara, P;Shirin, F"
49909,97,300,2.18,2020,Spring,"McNamara, P;Shirin, F"
30604,98,222,2.91,2020,Spring,"Lyons, A;Zhou, Y"
40476,98,184,2.41,2020,Spring,"Lyons, A;Zhou, Y"
62223,99,444,3.04,2020,Spring,"Kurawadwala, H;Lyons, A"
62224,99,222,3.2,2020,Spring,"Kurawadwala, H;Lyons, A"
30606,100,148,3.42,2020,Spring,"Arends-Kuenning, M;Nelson, C"
62480,100,302,3.04,2020,Spring,"Arends-Kuenning, M;Nelson, C"
30653,101,176,3.13,2020,Spring,"Bullock, D;Onal, H"
56017,102,368,3.98,2020,Spring,"Gramig, B"
56019,102,362,3.45,2020,Spring,"Gramig, B"
56020,102,110,2.69,2020,Spring,"Gramig, B"
64434,103,462,3.25,2020,Spring,"Garcia, P;Irwin, S"
43619,104,346,3.06,2020,Spring,"Nelson, C"
67487,105,172,2.4,2020,Spring,"Dall'Erba, S"
60717,106,384,3.88,2020,Spring,"Paulson, N"
30663,107,128,2.46,2020,Spring,"Garcia, P;Nelson, C"
46171,108,316,2.07,2020,Spring,"Onal, H"
63998,109,170,2.08,2020,Spring,"Arends-Kuenning, M"
10098,110,220,3.63,2020,Spring,
11664,110,437,3.24,2020,Spring,"Ferguson, R"
11769,111,369,2.05,2020,Spring,
70275,111,186,3.9,2020,Spring,
70276,111,117,3.3,2020,Spring,
10096,111,268,2.86,2020,Spring,
70277,111,83,3.79,2020,Spring,
10247,111,461,3.16,2020,Spring,
10104,112,111,2.45,2020,Spring,
30675,113,493,2.41,2020,Spring,"Barnard, J"
10107,113,107,2.53,2020,Spring,
58043,114,119,2.2,2020,Spring,
60077,115,296,3.73,2020,Spring,"Hall, S"
65717,115,484,3.63,2020,Spring,"Hall, S"
43676,116,75,2.37,2020,Spring,"Hall, S"
29959,116,171,3.8,2020,Spring,"Jones-Hamlow, K"
68596,116,395,3.72,2020,Spring,"Perry, B"
58408,116,255,2.42,2020,Spring,"Burkhalter, T"
64952,116,44,3.86,2020,Spring,"Brotherton, J;Craft, J"
69133,116,42,2.83,2020,Spring,"Craft, J"
69095,116,330,3.08,2020,Spring,"Amengual Terrasa, J"
70232,117,76,3.86,2020,Spring,"Clifton, D"
68852,118,345,2.07,2020,Spring,"Vargas, P"
61736,119,376,3.7,2020,Spring,"Hitchon, J"
70769,119,414,3.83,2020,Spring,"Hu, X"
60080,119,125,3.87,2020,Spring,"Hitchon, J"
68857,120,339,2.07,2020,Spring,"Duff, B"
67034,121,369,3.9,2020,Spring,"Raquel, S"
52664,121,379,3.79,2020,Spring,"Maslowska, E"
54936,122,459,3.08,2020,Spring,"Wirtz, J"
70235,122,399,3.95,2020,Spring,"Ross, D"
65258,123,200,3.46,2020,Spring,"Chambers, J"
60084,124,458,3.07,2020,Spring,"Chambers, J"
60159,125,441,3.98,2020,Spring,"Koon, S"
60158,125,218,3.59,2020,Spring,"Cupps-Miller, H;Koon, S"
70233,126,281,3.47,2020,Spring,"Clifton, D"
62664,127,177,3.98,2020,Spring,"Peacock, M"
70234,128,396,3.64,2020,Spring,"Clifton, D"
60085,129,106,3.06,2020,Spring,"Sheldon, P"
67032,130,167,3.99,2020,Spring,
68732,131,192,3.72,2020,Spring,"Raquel, S"
68920,131,215,2.99,2020,Spring,"Raquel, S"
50144,132,36,3.78,2020,Spring,"Oh, S"
39501,132,123,3.12,2020,Spring,"Wirtz, J"
52662,133,234,2.88,2020,Spring,"Sheldon, P"
61526,134,305,3.5,2020,Spring,"Maslowska, E"
60087,134,385,3.62,2020,Spring,"Chung, U"
70249,135,212,2.23,2020,Spring,"Maslowska, E"
58592,136,90,3.07,2020,Spring,"Nelson, M"
70640,137,157,2.13,2020,Spring,"Vargas, P"
57841,138,142,3.22,2020,Spring,"Sar, S"
61524,138,160,3.23,2020,Spring,"Sar, S"
68912,138,188,3.67,2020,Spring,"Taneja, H"
63850,139,46,3.94,2020,Spring,"Su, L"
62646,139,453,4,2020,Spring,"Meron, S"
62620,139,459,2.55,2020,Spring,"Clifton, D"
41469,140,294,3.74,2020,Spring,"Peacock, M"
49210,141,214,2.39,2020,Spring,"Peacock, M"
49742,141,24,2.43,2020,Spring,"Peacock, M"
34831,141,378,3.32,2020,Spring,"McDonald, J"
49778,141,210,3.09,2020,Spring,"McDonald, J"
57069,141,89,2.66,2020,Spring,"Turnock, J"
57070,141,347,3.58,2020,Spring,"Turnock, J"
63427,142,176,3.82,2020,Spring,"Meron, S"
63426,142,317,3.83,2020,Spring,"Meron, S"
63424,142,307,3.33,2020,Spring,"Peacock, M"
63425,142,307,3.54,2020,Spring,"Meron, S"
70239,142,385,3.64,2020,Spring,"Peacock, M"
54754,143,149,3.75,2020,Spring,"Su, L"
57001,144,67,3.91,2020,Spring,"Oh, S"
68914,145,236,2.7,2020,Spring,"Wise, K"
67375,146,418,3.98,2020,Spring,"Sar, S"
71047,146,455,3.47,2020,Spring,"Nelson, M"
54415,147,184,3.69,2020,Spring,"Putnam, Z"
65567,148,337,3.15,2020,Spring,"Villafane Roca, L"
29874,149,489,3.44,2020,Spring,"Bodony, D"
65568,150,265,3.05,2020,Spring,"Chew, H"
54418,151,150,3.25,2020,Spring,"Bichara Vieira, R"
65569,152,179,2.9,2020,Spring,"Langbort, C"
29907,153,173,2.96,2020,Spring,"Bretl, T"
54470,154,344,3.28,2020,Spring,"Goza, A"
10012,155,255,3.45,2020,Spring,
10013,155,140,2.14,2020,Spring,
10541,155,443,2.38,2020,Spring,
55117,156,198,3.34,2020,Spring,"Emmert, J"
10015,156,154,2.73,2020,Spring,
40657,156,224,3.08,2020,Spring,"Reznick, B"
29973,157,138,3.4,2020,Spring,"Chilan, C"
62470,157,61,3.31,2020,Spring,"Chilan, C"
29954,158,340,3.22,2020,Spring,"Panesi, M"
62437,158,273,2.09,2020,Spring,"Panesi, M"
29957,158,414,3.38,2020,Spring,"Panesi, M"
62529,158,146,2.43,2020,Spring,"Panesi, M"
29960,159,486,3.45,2020,Spring,"Panerai, F"
62436,159,49,2.71,2020,Spring,"Panerai, F"
37473,160,329,3.93,2020,Spring,"Aluru, N;Dronadula, M"
59677,160,288,2,2020,Spring,"Aluru, N;Dronadula, M"
37474,160,487,3.66,2020,Spring,"Aluru, N;Dronadula, M"
59678,160,39,2.75,2020,Spring,"Aluru, N;Dronadula, M"
37472,160,414,3.33,2020,Spring,"Aluru, N;Dronadula, M"
59654,160,192,2.72,2020,Spring,"Aluru, N;Dronadula, M"
29970,161,27,3.71,2020,Spring,"Levin Fliflet, D"
62471,161,139,2.47,2020,Spring,"Levin Fliflet, D"
29965,162,482,3.96,2020,Spring,"Rovey, J"
62435,162,325,2.61,2020,Spring,"Rovey, J"
56779,163,82,3.57,2020,Spring,"Merret, J"
56782,163,266,2,2020,Spring,"Lembeck, M"
54458,164,461,3.71,2020,Spring,"Chasiotis, I"
54459,164,336,2.39,2020,Spring,"Chasiotis, I"
65708,164,189,3.63,2020,Spring,"Chasiotis, I"
65709,164,249,3.06,2020,Spring,"Chasiotis, I"
65710,164,116,2.88,2020,Spring,"Chasiotis, I"
65711,164,333,3.13,2020,Spring,"Chasiotis, I"
65712,164,132,3.18,2020,Spring,"Chasiotis, I"
65713,164,227,3.79,2020,Spring,"Chasiotis, I"
66000,164,129,2.63,2020,Spring,"Chasiotis, I"
60675,165,408,3.15,2020,Spring,"Ornik, M"
69463,165,164,2.53,2020,Spring,"Ornik, M"
30029,166,138,2.93,2020,Spring,"Prussing, J"
64155,166,97,3.1,2020,Spring,"Prussing, J"
65266,167,221,3.67,2020,Spring,"Dutton, J"
67991,167,458,2.39,2020,Spring,"Dutton, J"
65265,167,243,3.8,2020,Spring,"Dutton, J"
67990,167,431,2.01,2020,Spring,"Dutton, J"
30039,168,400,2.94,2020,Spring,"Hilton, H"
70883,168,147,3.68,2020,Spring,"Hilton, H"
30046,168,215,2.68,2020,Spring,
71009,169,406,2.21,2020,Spring,"Merret, J"
58432,170,422,3.07,2020,Spring,"Merret, J"
62541,170,57,3.53,2020,Spring,"Merret, J"
30780,171,74,3.41,2020,Spring,"Cencer, T;Heidbreder, J;Hill, P;Sterr, J;Timberlake, J"
30781,171,59,2.45,2020,Spring,"Cencer, T;Heidbreder, J;Hill, P;Sterr, J;Timberlake, J"
41653,172,416,3.47,2020,Spring,"Cencer, T;Heidbreder, J;Hill, P;Sterr, J;Timberlake, J"
30784,172,417,2.56,2020,Spring,"Cencer, T;Heidbreder, J;Hill, P;Sterr, J;Timberlake, J"
30788,173,119,2.17,2020,Spring,"Cencer, T;Heidbreder, J;Hill, P;Sterr, J;Timberlake, J"
30795,174,120,3.58,2020,Spring,"Cencer, T;Heidbreder, J;Hill, P;Sterr, J;Timberlake, J"
46379,175,185,3.75,2020,Spring,"Bailey, R;McMillion, D"
43585,176,375,3.93,2020,Spring,"Hagedorn, O;McDuffie, E"
43586,176,115,2.49,2020,Spring,"Hagedorn, O;McDuffie, E"
44761,177,497,3.6,2020,Spring,"McDuffie, E"
44764,177,101,3.1,2020,Spring,"McDuffie, E"
44763,177,143,2.98,2020,Spring,"McDuffie, E"
55154,178,362,3.37,2020,Spring,"Arjona, J"
43560,178,442,3.93,2020,Spring,"Arjona, J"
65553,179,86,3.6,2020,Spring,"Meyers, J"
45863,180,433,2.2,2020,Spring,"McKee, M"
39646,181,420,3.81,2020,Spring,"Ngumbi, E;Smith, B"
39655,181,406,2.93,2020,Spring,"Ngumbi, E;Smith, B"
70808,182,342,3.74,2020,Spring,"Meyers, J"
48084,183,355,3.71,2020,Spring,"Bowen, M"
48089,183,417,2.76,2020,Spring,"Bowen, M"
48079,183,195,2.88,2020,Spring,"Bowen, M"
50054,184,152,3.16,2020,Spring,"Freeburg, C"
50081,184,434,2.52,2020,Spring,"Freeburg, C"
50053,184,197,3.35,2020,Spring,"Freeburg, C"
49623,185,297,2.74,2020,Spring,"Humphrey, C"
49624,185,225,2.72,2020,Spring,"Humphrey, C"
49622,185,35,3.83,2020,Spring,"Humphrey, C"
60141,186,465,3.38,2020,Spring,"Hogarth, R"
60140,186,101,3.73,2020,Spring,"Hogarth, R"
40112,187,113,3.74,2020,Spring,"Cha-Jua, S"
39398,187,314,3.45,2020,Spring,"Cha-Jua, S"
55884,188,478,2.31,2020,Spring,"Jenkins, C"
31842,189,89,2.03,2020,Spring,"Fox, K"
31839,189,491,3.62,2020,Spring,"Fox, K;MacMaster, C"
66281,190,240,3.98,2020,Spring,"Bailey, R;McMillion, D"
48359,190,144,3.49,2020,Spring,"Patterson, W"
68792,191,148,2.13,2020,Spring,"Barnett, B"
68793,191,160,3.53,2020,Spring,"Barnett, B"
68790,191,354,2.51,2020,Spring,"Barnett, B"
68791,191,231,2.42,2020,Spring,"Barnett, B"
68794,191,35,3.14,2020,Spring,"Barnett, B"
68795,191,270,2.69,2020,Spring,"Barnett, B"
64561,192,181,2.4,2020,Spring,"Dash, L"
64560,192,357,3.03,2020,Spring,"Dash, L"
62130,192,163,3.3,2020,Spring,"Dash, L"
62129,192,496,2.98,2020,Spring,"Dash, L"
50165,193,423,3.31,2020,Spring,"Smith, B"
53786,194,205,3.15,2020,Spring,"McDuffie, E"
52839,195,284,3.67,2020,Spring,"Rana, J"
52840,195,69,3.44,2020,Spring,"Rana, J"
52841,195,424,2.74,2020,Spring,"Rana, J"
52842,195,397,2.91,2020,Spring,"Rana, J"
52843,195,107,2.73,2020,Spring,"Rana, J"
63147,196,342,3.45,2020,Spring,"Harrison, F"
63482,197,134,3.26,2020,Spring,"Harrison, F"
59693,198,363,2.8,2020,Spring,"Harrison, F"
66648,199,488,2.01,2020,Spring,"Nobili, M"
65936,199,74,3.51,2020,Spring,"Nobili, M"
68210,199,21,3.1,2020,Spring,"Nobili, M"
45638,200,113,2.29,2020,Spring,"Gathogo, M"
45637,200,477,3.89,2020,Spring,"Gathogo, M"
56162,201,57,3.79,2020,Spring,"Gathogo, M"
55656,201,412,2.22,2020,Spring,"Gathogo, M"
31025,202,41,3.55,2020,Spring,"Barro, M"
63686,203,281,2.62,2020,Spring,"Barro, M"
63685,203,105,3.97,2020,Spring,"Barro, M"
52697,204,486,3.6,2020,Spring,"Cupps-Miller, H"
52698,204,234,2.19,2020,Spring,"Cupps-Miller, H"
52699,204,124,3.86,2020,Spring,"Cupps-Miller, H"
64899,205,484,3.42,2020,Spring,"Cupps-Miller, H"
52700,206,333,2.56,2020,Spring,"Cupps-Miller, H"
29901,207,378,2.54,2020,Spring,"Cupps-Miller, H"
59679,208,437,2.72,2020,Spring,"Cupps-Miller, H"
59463,208,364,3.74,2020,Spring,"Cupps-Miller, H"
59464,208,478,3.61,2020,Spring,"Cupps-Miller, H"
29883,209,332,2.28,2020,Spring,"Korte, D"
52924,210,58,3.28,2020,Spring,
58723,210,432,3.48,2020,Spring,"Keating, K"
70593,210,347,3.61,2020,Spring,"Keating, K"
70604,210,196,3.89,2020,Spring,"Emmert, J"
54390,211,384,3.83,2020,Spring,"Korte, D"
67480,211,284,2.18,2020,Spring,"Korte, D"
70595,211,123,2.46,2020,Spring,"Korte, D"
70597,211,90,2.47,2020,Spring,"Korte, D"
47949,212,47,3.21,2020,Spring,"Collins, J"
70606,212,337,3.72,2020,Spring,"Collins, J"
54212,213,471,3.25,2020,Spring,"Korte, D"
52917,214,187,2.78,2020,Spring,"Korte, D"
29895,215,22,2.63,2020,Spring,"Taylor, A"
44535,215,448,2.04,2020,Spring,"Taylor, A"
53730,215,497,3.52,2020,Spring,"Taylor, A"
29888,216,133,2.28,2020,Spring,"Ochs, G"
29893,217,354,2.82,2020,Spring,"Keating, K"
70587,217,182,3.77,2020,Spring,"Keating, K"
58805,218,370,3.21,2020,Spring,"Chunoo, V"
58806,218,43,2.65,2020,Spring,"Chunoo, V"
54403,218,97,2.17,2020,Spring,"Macke, T"
62305,218,270,3.7,2020,Spring,"Macke, T"
64080,218,447,3.75,2020,Spring,"Macke, T"
70615,218,314,3.86,2020,Spring,"Macke, T"
70613,218,40,3.93,2020,Spring,"Chunoo, V"
70614,218,432,2.21,2020,Spring,"Chunoo, V"
70616,218,331,2.81,2020,Spring,"Macke, T"
70617,218,488,3.3,2020,Spring,"Macke, T"
57406,219,137,3.08,2020,Spring,"Leman, A"
57500,219,44,3.85,2020,Spring,"Leman, A"
46523,220,428,3.61,2020,Spring,"Klebek, C"
54327,221,225,3.12,2020,Spring,"Graber, K"
62801,221,489,3.35,2020,Spring,"Graber, K"
61899,221,318,2.39,2020,Spring,"Graber, K"
62832,221,360,3.85,2020,Spring,"Graber, K"
62812,221,43,2.43,2020,Spring,"Graber, K"
58342,222,231,2.79,2020,Spring,"Arenz, T;Olson, J"
58337,222,20,2.18,2020,Spring,"Kirchner, A;Olson, J"
58340,222,236,3.52,2020,Spring,"Kirchner, A;Olson, J"
58343,222,468,2.44,2020,Spring,"Arenz, T;Olson, J"
58338,222,123,2.37,2020,Spring,"Kirchner, A;Olson, J"
58341,222,81,3.19,2020,Spring,"Kirchner, A;Olson, J"
53386,222,207,3.52,2020,Spring,"Kirchner, A;Olson, J"
53347,222,54,2.62,2020,Spring,"Arenz, T;Olson, J"
55409,222,447,3.17,2020,Spring,"Kirchner, A;Olson, J"
62500,223,475,3.65,2020,Spring,"Firkins, C"
70530,224,378,3.48,2020,Spring,"Soto, S"
70529,224,135,3.53,2020,Spring,"Soto, S"
48361,224,440,3.53,2020,Spring,"Soto, S"
69198,224,461,3.92,2020,Spring,"Escobar, R"
65548,225,141,2.58,2020,Spring,"Escobar, R"
51091,225,486,3.68,2020,Spring,"Escobar, R"
67574,226,241,3.81,2020,Spring,"Maldonado, K"
46273,227,121,3.3,2020,Spring,
71105,228,399,3.99,2020,Spring,
71094,229,297,3.64,2020,Spring,
10336,229,109,2.72,2020,Spring,
29915,230,205,3.63,2020,Spring,"Parrett, D"
29911,230,257,3.74,2020,Spring,"Parrett, D"
29918,230,472,3.77,2020,Spring,"Cardoso, F;Fischer-Brown, A;Klehm, B;Kline, K;Koelkebeck, K;McCann, J;Miller, D;Parrett, D;Parsons, C;Rincker, L"
54701,231,75,3.74,2020,Spring,"Dilger, A"
29920,232,192,3.99,2020,Spring,"Emmert, J"
39451,233,416,3.31,2020,Spring,"Allen, C"
57581,233,158,3.41,2020,Spring,"Allen, C"
29924,234,106,3.05,2020,Spring,"Miller, D"
29921,235,373,3.75,2020,Spring,"Emmert, J;Parsons, C"
50323,236,284,3.06,2020,Spring,"Frey, K"
50324,236,142,3.18,2020,Spring,"Frey, K"
39502,236,216,3.19,2020,Spring,"Hadden, L"
50316,236,383,3.19,2020,Spring,"Hadden, L"
69278,236,74,3.38,2020,Spring,"Frey, K"
50326,236,124,3.4,2020,Spring,"Hadden, L"
69277,236,325,3.51,2020,Spring,"Frey, K"
50313,236,477,2.33,2020,Spring,"Fischer-Brown, A"
70873,237,119,2.72,2020,Spring,"Harsh, B;Klehm, B"
29929,238,280,3.02,2020,Spring,"Klehm, B;Rincker, L;Shike, D"
54349,239,20,3.16,2020,Spring,"Dilger, R;Loor, J"
54350,240,275,2.92,2020,Spring,"Miller, D"
54702,240,330,3.84,2020,Spring,"Doungkamchan, K;Knox, R;Miller, D;Novakofski, J"
54703,240,36,3.39,2020,Spring,"Doungkamchan, K;Knox, R;Miller, D;Novakofski, J"
54704,240,499,3.52,2020,Spring,"Knox, R;Lai, N;Miller, D;Novakofski, J"
54705,240,125,2.65,2020,Spring,"Grub, L;Knox, R;Miller, D;Novakofski, J"
54706,240,247,2.54,2020,Spring,"Grub, L;Knox, R;Miller, D;Novakofski, J"
61012,240,263,3.9,2020,Spring,"Braz Arcanjo, R;Knox, R;Miller, D;Novakofski, J"
50315,241,131,3.63,2020,Spring,"Richardson, S"
56697,242,242,2.34,2020,Spring,"Hagstrom, D"
64338,243,391,3.07,2020,Spring,"Klehm, B;Rincker, L;Shike, D"
29925,244,488,3.82,2020,Spring,"Richardson, S"
29971,245,237,3.91,2020,Spring,"Kline, K"
29974,245,192,2.91,2020,Spring,"Kline, K"
29972,245,278,3.46,2020,Spring,"Kline, K"
59971,246,231,3.86,2020,Spring,"Emmert, J"
59762,247,256,3.26,2020,Spring,"Fischer-Brown, A"
59059,248,335,3.89,2020,Spring,"Klehm, B"
59061,248,260,3.06,2020,Spring,"Cardoso, F;Dilger, A;Fischer-Brown, A;Kline, K;Richardson, S"
59062,248,319,2.46,2020,Spring,"Baldes, M;Cattai de Godoy, M;Dean, M;Dilger, A;Fischer-Brown, A;Hurley, W;Kline, K;Miller, D;Parsons, C;Richardson, S"
59063,248,170,2.53,2020,Spring,"Fischer-Brown, A"
59064,248,400,2.08,2020,Spring,
59066,248,405,2.81,2020,Spring,"Dilger, A;Kline, K;Richardson, S;Steelman, A"
59456,248,306,2.44,2020,Spring,"Cardoso, F"
69821,248,269,3.49,2020,Spring,"Baldes, M;Bornholt, K;Hoene, H;Mosley, J;Redden, M"
69058,248,159,2.33,2020,Spring,"Allen, C;Brooks, J"
59057,248,242,2.85,2020,Spring,"Cann, I;Dean, M;Dilger, R;Gaskins, H;Johnson, R;Kline, K;Nowak, R;Parsons, C;Ridlon, J;Rund, L;Shike, D;Steelman, A;Swanson, K"
59058,248,160,2.61,2020,Spring,"Cattai de Godoy, M;Gaskins, H;Kukekova, A;Shike, D"
63117,248,196,3.79,2020,Spring,"Wheeler, M"
59060,248,55,2.06,2020,Spring,
59067,248,232,3.65,2020,Spring,"Mackie, R"
59065,248,236,3.83,2020,Spring,"Cattai de Godoy, M"
69731,248,61,3.49,2020,Spring,"Richardson, S"
29963,249,150,3.7,2020,Spring,"McCann, J"
29964,250,258,2.42,2020,Spring,"Ellis, M"
29967,251,328,2.95,2020,Spring,"Koelkebeck, K;Parsons, C"
57951,252,72,3.46,2020,Spring,"Fischer-Brown, A"
29979,253,438,3.67,2020,Spring,"Harsh, B"
66042,254,113,3.47,2020,Spring,"Cattai de Godoy, M"
29976,255,491,3.8,2020,Spring,"Hurley, W"
29984,256,348,2.56,2020,Spring,"Murphy, M"
29986,256,443,3.65,2020,Spring,"Murphy, M"
29988,256,28,3.5,2020,Spring,"Murphy, M"
39808,257,210,3.18,2020,Spring,"Cann, I;Ridlon, J"
56799,258,227,3.68,2020,Spring,"Schneider, A"
29990,259,295,3.42,2020,Spring,"Drackley, J;Novakofski, J;Stein, H"
